Step,Intersection,Total Cars,Waiting Cars,Average Speed,Waiting Time
1083.0,tlslasilky_square2,0,0,27.78,0.0
1083.0,tlslasilky_square3,1,1,23.15,21.0
1083.0,tlsmoomen,0,0,22.22,0.0
1083.0,tlsmoomen2,10,6,11.55,158.0
1083.0,tlsmoomen3,4,3,9.68,13.0
1083.0,tlsnasser_square,58,17,10.93,75.0
1084.0,tlshoria_square1,21,19,0.01,4186.0
1084.0,tlshoria_square2,55,53,0.05,9777.0
1084.0,tlshoria_square3,22,12,0.25,3546.0
1084.0,tlslasilky_square,0,0,27.78,0.0
1084.0,tlslasilky_square2,0,0,27.78,0.0
1084.0,tlslasilky_square3,2,0,19.25,0.0
1084.0,tlsmoomen,0,0,22.22,0.0
1084.0,tlsmoomen2,8,4,11.57,104.0
1084.0,tlsmoomen3,4,3,10.44,16.0
1084.0,tlsnasser_square,57,19,8.86,84.0
1085.0,tlshoria_square1,21,18,0.25,3906.0
1085.0,tlshoria_square2,55,53,0.04,9830.0
1085.0,tlshoria_square3,22,13,0.19,3559.0
1085.0,tlslasilky_square,0,0,27.78,0.0
1085.0,tlslasilky_square2,0,0,27.78,0.0
1085.0,tlslasilky_square3,2,1,23.5,1.0
1085.0,tlsmoomen,0,0,22.22,0.0
1085.0,tlsmoomen2,8,2,12.12,51.0
1085.0,tlsmoomen3,5,3,10.62,19.0
1085.0,tlsnasser_square,57,20,12.57,95.0
1086.0,tlshoria_square1,21,15,0.46,3326.0
1086.0,tlshoria_square2,55,53,0.03,9883.0
1086.0,tlshoria_square3,22,12,0.15,3570.0
1086.0,tlslasilky_square,0,0,27.78,0.0
1086.0,tlslasilky_square2,0,0,27.78,0.0
1086.0,tlslasilky_square3,1,0,23.3,0.0
1086.0,tlsmoomen,0,0,22.22,0.0
1086.0,tlsmoomen2,6,0,12.16,0.0
1086.0,tlsmoomen3,4,3,10.77,22.0
1086.0,tlsnasser_square,57,22,8.89,109.0
1087.0,tlshoria_square1,21,14,0.47,2746.0
1087.0,tlshoria_square2,55,54,0.03,9937.0
1087.0,tlshoria_square3,22,13,0.16,3583.0
1087.0,tlslasilky_square,0,0,27.78,0.0
1087.0,tlslasilky_square2,0,0,27.78,0.0
1087.0,tlslasilky_square3,1,0,23.71,0.0
1087.0,tlsmoomen,0,0,22.22,0.0
1087.0,tlsmoomen2,6,0,13.0,0.0
1087.0,tlsmoomen3,5,3,11.08,25.0
1087.0,tlsnasser_square,58,24,10.98,126.0
1088.0,tlshoria_square1,21,13,0.3,2463.0
1088.0,tlshoria_square2,55,53,0.02,9989.0
1088.0,tlshoria_square3,22,13,0.09,3596.0
1088.0,tlslasilky_square,0,0,27.78,0.0
1088.0,tlslasilky_square2,1,0,23.31,0.0
1088.0,tlslasilky_square3,0,0,27.78,0.0
1088.0,tlsmoomen,0,0,22.22,0.0
1088.0,tlsmoomen2,4,0,13.24,0.0
1088.0,tlsmoomen3,4,3,11.22,28.0
1088.0,tlsnasser_square,58,24,8.91,144.0
1089.0,tlshoria_square1,21,14,0.23,2477.0
1089.0,tlshoria_square2,56,54,0.02,10043.0
1089.0,tlshoria_square3,22,14,0.09,3610.0
1089.0,tlslasilky_square,1,0,27.42,0.0
1089.0,tlslasilky_square2,1,0,23.18,0.0
1089.0,tlslasilky_square3,1,0,23.83,0.0
1089.0,tlsmoomen,0,0,22.22,0.0
1089.0,tlsmoomen2,6,0,13.62,0.0
1089.0,tlsmoomen3,4,3,11.52,31.0
1089.0,tlsnasser_square,57,24,12.32,163.0
1090.0,tlshoria_square1,22,12,0.23,2193.0
1090.0,tlshoria_square2,56,54,0.03,10097.0
1090.0,tlshoria_square3,22,14,0.1,3624.0
1090.0,tlslasilky_square,2,0,27.34,0.0
1090.0,tlslasilky_square2,1,1,23.17,1.0
1090.0,tlslasilky_square3,0,0,27.78,0.0
1090.0,tlsmoomen,0,0,22.22,0.0
1090.0,tlsmoomen2,4,0,13.96,0.0
1090.0,tlsmoomen3,4,3,11.8,34.0
1090.0,tlsnasser_square,58,23,10.91,181.0
1091.0,tlshoria_square1,22,12,0.18,1613.0
1091.0,tlshoria_square2,56,55,0.02,10152.0
1091.0,tlshoria_square3,22,15,0.09,3639.0
1091.0,tlslasilky_square,2,0,27.24,0.0
1091.0,tlslasilky_square2,1,1,23.15,2.0
1091.0,tlslasilky_square3,1,0,24.08,0.0
1091.0,tlsmoomen,0,0,22.22,0.0
1091.0,tlsmoomen2,6,0,14.17,0.0
1091.0,tlsmoomen3,4,3,11.44,37.0
1091.0,tlsnasser_square,59,24,7.31,205.0
1092.0,tlshoria_square1,22,12,0.14,1624.0
1092.0,tlshoria_square2,56,55,0.01,10207.0
1092.0,tlshoria_square3,22,17,0.06,3656.0
1092.0,tlslasilky_square,2,0,27.16,0.0
1092.0,tlslasilky_square2,1,1,23.15,3.0
1092.0,tlslasilky_square3,0,0,27.78,0.0
1092.0,tlsmoomen,0,0,22.22,0.0
1092.0,tlsmoomen2,4,0,14.58,0.0
1092.0,tlsmoomen3,4,3,11.58,40.0
1092.0,tlsnasser_square,57,23,12.3,222.0
1093.0,tlshoria_square1,21,12,0.15,1635.0
1093.0,tlshoria_square2,56,55,0.01,10262.0
1093.0,tlshoria_square3,22,16,0.06,3433.0
1093.0,tlslasilky_square,1,0,27.11,0.0
1093.0,tlslasilky_square2,1,1,23.15,4.0
1093.0,tlslasilky_square3,0,0,27.78,0.0
1093.0,tlsmoomen,0,0,22.22,0.0
1093.0,tlsmoomen2,5,0,14.68,0.0
1093.0,tlsmoomen3,4,3,11.39,43.0
1093.0,tlsnasser_square,56,23,12.3,239.0
1094.0,tlshoria_square1,21,13,0.13,1351.0
1094.0,tlshoria_square2,56,56,0.01,10318.0
1094.0,tlshoria_square3,22,16,0.08,3113.0
1094.0,tlslasilky_square,0,0,27.78,0.0
1094.0,tlslasilky_square2,1,1,23.15,5.0
1094.0,tlslasilky_square3,1,0,24.71,0.0
1094.0,tlsmoomen,0,0,22.22,0.0
1094.0,tlsmoomen2,4,0,14.81,0.0
1094.0,tlsmoomen3,4,3,11.75,46.0
1094.0,tlsnasser_square,58,21,9.02,237.0
1095.0,tlshoria_square1,21,11,0.13,1065.0
1095.0,tlshoria_square2,56,56,0.0,10374.0
1095.0,tlshoria_square3,22,16,0.07,2795.0
1095.0,tlslasilky_square,0,0,27.78,0.0
1095.0,tlslasilky_square2,1,1,23.15,6.0
1095.0,tlslasilky_square3,0,0,27.78,0.0
1095.0,tlsmoomen,0,0,22.22,0.0
1095.0,tlsmoomen2,4,0,14.87,0.0
1095.0,tlsmoomen3,4,3,11.86,49.0
1095.0,tlsnasser_square,57,22,11.28,259.0
1096.0,tlshoria_square1,21,11,0.13,1076.0
1096.0,tlshoria_square2,56,56,0.0,10430.0
1096.0,tlshoria_square3,22,17,0.1,2812.0
1096.0,tlslasilky_square,0,0,27.78,0.0
1096.0,tlslasilky_square2,1,1,23.15,7.0
1096.0,tlslasilky_square3,1,0,24.62,0.0
1096.0,tlsmoomen,0,0,22.22,0.0
1096.0,tlsmoomen2,4,0,15.13,0.0
1096.0,tlsmoomen3,4,3,11.94,52.0
1096.0,tlsnasser_square,59,24,9.01,283.0
1097.0,tlshoria_square1,21,10,0.14,789.0
1097.0,tlshoria_square2,56,56,0.0,10486.0
1097.0,tlshoria_square3,22,16,0.11,2492.0
1097.0,tlslasilky_square,0,0,27.78,0.0
1097.0,tlslasilky_square2,1,1,23.15,8.0
1097.0,tlslasilky_square3,0,0,27.78,0.0
1097.0,tlsmoomen,0,0,22.22,0.0
1097.0,tlsmoomen2,2,0,15.37,0.0
1097.0,tlsmoomen3,4,3,12.31,55.0
1097.0,tlsnasser_square,59,25,11.19,308.0
1098.0,tlshoria_square1,21,9,0.14,501.0
1098.0,tlshoria_square2,56,56,0.0,10542.0
1098.0,tlshoria_square3,22,16,0.11,2172.0
1098.0,tlslasilky_square,0,0,27.78,0.0
1098.0,tlslasilky_square2,1,1,23.15,9.0
1098.0,tlslasilky_square3,1,0,24.81,0.0
1098.0,tlsmoomen,0,0,22.22,0.0
1098.0,tlsmoomen2,2,0,14.57,0.0
1098.0,tlsmoomen3,4,3,11.91,58.0
1098.0,tlsnasser_square,58,25,8.66,333.0
1099.0,tlshoria_square1,21,8,0.15,212.0
1099.0,tlshoria_square2,56,56,0.0,10598.0
1099.0,tlshoria_square3,22,14,0.11,1850.0
1099.0,tlslasilky_square,0,0,27.78,0.0
1099.0,tlslasilky_square2,1,1,23.15,10.0
1099.0,tlslasilky_square3,0,0,27.78,0.0
1099.0,tlsmoomen,0,0,22.22,0.0
1099.0,tlsmoomen2,0,0,25.0,0.0
1099.0,tlsmoomen3,4,3,12.1,61.0
1099.0,tlsnasser_square,59,26,8.34,359.0
1100.0,tlshoria_square1,21,8,0.14,220.0
1100.0,tlshoria_square2,56,56,0.0,10654.0
1100.0,tlshoria_square3,22,14,0.14,1530.0
1100.0,tlslasilky_square,0,0,27.78,0.0
1100.0,tlslasilky_square2,1,1,23.15,11.0
1100.0,tlslasilky_square3,0,0,27.78,0.0
1100.0,tlsmoomen,0,0,22.22,0.0
1100.0,tlsmoomen2,0,0,25.0,0.0
1100.0,tlsmoomen3,4,3,11.28,64.0
1100.0,tlsnasser_square,58,28,11.33,387.0
1101.0,tlshoria_square1,21,8,0.14,228.0
1101.0,tlshoria_square2,56,56,0.0,10710.0
1101.0,tlshoria_square3,22,14,0.11,1544.0
1101.0,tlslasilky_square,0,0,27.78,0.0
1101.0,tlslasilky_square2,1,1,23.15,12.0
1101.0,tlslasilky_square3,1,0,24.83,0.0
1101.0,tlsmoomen,0,0,22.22,0.0
1101.0,tlsmoomen2,0,0,25.0,0.0
1101.0,tlsmoomen3,5,3,10.69,67.0
1101.0,tlsnasser_square,59,29,8.5,416.0
1102.0,tlshoria_square1,21,8,0.13,236.0
1102.0,tlshoria_square2,56,56,0.0,10766.0
1102.0,tlshoria_square3,22,15,0.1,1559.0
1102.0,tlslasilky_square,1,0,27.14,0.0
1102.0,tlslasilky_square2,1,1,23.15,13.0
1102.0,tlslasilky_square3,0,0,27.78,0.0
1102.0,tlsmoomen,0,0,22.22,0.0
1102.0,tlsmoomen2,0,0,25.0,0.0
1102.0,tlsmoomen3,4,3,10.55,70.0
1102.0,tlsnasser_square,59,27,11.56,401.0
1103.0,tlshoria_square1,21,10,0.13,246.0
1103.0,tlshoria_square2,56,56,0.0,10822.0
1103.0,tlshoria_square3,22,16,0.1,1575.0
1103.0,tlslasilky_square,1,0,27.2,0.0
1103.0,tlslasilky_square2,1,1,23.15,14.0
1103.0,tlslasilky_square3,1,0,24.93,0.0
1103.0,tlsmoomen,0,0,22.22,0.0
1103.0,tlsmoomen2,0,0,25.0,0.0
1103.0,tlsmoomen3,5,3,10.87,73.0
1103.0,tlsnasser_square,59,27,10.77,428.0
1104.0,tlshoria_square1,22,10,0.16,255.0
1104.0,tlshoria_square2,56,56,0.0,10878.0
1104.0,tlshoria_square3,23,17,0.08,1592.0
1104.0,tlslasilky_square,0,0,27.78,0.0
1104.0,tlslasilky_square2,1,1,23.15,15.0
1104.0,tlslasilky_square3,1,0,24.94,0.0
1104.0,tlsmoomen,0,0,22.22,0.0
1104.0,tlsmoomen2,0,0,25.0,0.0
1104.0,tlsmoomen3,4,3,10.59,76.0
1104.0,tlsnasser_square,58,28,12.52,456.0
1105.0,tlshoria_square1,22,9,0.11,263.0
1105.0,tlshoria_square2,56,56,0.0,10934.0
1105.0,tlshoria_square3,23,18,0.07,1610.0
1105.0,tlslasilky_square,0,0,27.78,0.0
1105.0,tlslasilky_square2,1,1,23.15,16.0
1105.0,tlslasilky_square3,0,0,27.78,0.0
1105.0,tlsmoomen,0,0,22.22,0.0
1105.0,tlsmoomen2,0,0,25.0,0.0
1105.0,tlsmoomen3,4,3,10.93,79.0
1105.0,tlsnasser_square,58,28,9.3,484.0
1106.0,tlshoria_square1,22,11,0.08,274.0
1106.0,tlshoria_square2,56,56,0.0,10990.0
1106.0,tlshoria_square3,23,19,0.06,1629.0
1106.0,tlslasilky_square,0,0,27.78,0.0
1106.0,tlslasilky_square2,1,1,23.15,17.0
1106.0,tlslasilky_square3,0,0,27.78,0.0
1106.0,tlsmoomen,0,0,22.22,0.0
1106.0,tlsmoomen2,0,0,25.0,0.0
1106.0,tlsmoomen3,5,3,10.44,82.0
1106.0,tlsnasser_square,58,28,12.48,512.0
1107.0,tlshoria_square1,22,13,0.08,286.0
1107.0,tlshoria_square2,56,56,0.0,11046.0
1107.0,tlshoria_square3,23,18,0.05,1343.0
1107.0,tlslasilky_square,1,0,27.15,0.0
1107.0,tlslasilky_square2,1,1,23.15,18.0
1107.0,tlslasilky_square3,0,0,27.78,0.0
1107.0,tlsmoomen,0,0,22.22,0.0
1107.0,tlsmoomen2,0,0,25.0,0.0
1107.0,tlsmoomen3,5,3,9.91,85.0
1107.0,tlsnasser_square,57,28,12.31,540.0
1108.0,tlshoria_square1,22,12,0.07,296.0
1108.0,tlshoria_square2,56,56,0.0,11102.0
1108.0,tlshoria_square3,23,18,0.19,1342.0
1108.0,tlslasilky_square,2,0,27.14,0.0
1108.0,tlslasilky_square2,1,1,23.15,19.0
1108.0,tlslasilky_square3,1,0,24.95,0.0
1108.0,tlsmoomen,0,0,22.22,0.0
1108.0,tlsmoomen2,0,0,25.0,0.0
1108.0,tlsmoomen3,6,3,9.84,88.0
1108.0,tlsnasser_square,58,29,12.28,569.0
1109.0,tlshoria_square1,23,13,0.07,309.0
1109.0,tlshoria_square2,56,56,0.0,11158.0
1109.0,tlshoria_square3,23,17,0.14,1338.0
1109.0,tlslasilky_square,1,0,26.98,0.0
1109.0,tlslasilky_square2,1,1,23.15,20.0
1109.0,tlslasilky_square3,0,0,27.78,0.0
1109.0,tlsmoomen,0,0,22.22,0.0
1109.0,tlsmoomen2,0,0,25.0,0.0
1109.0,tlsmoomen3,6,4,9.46,92.0
1109.0,tlsnasser_square,57,28,12.36,596.0
1110.0,tlshoria_square1,23,15,0.06,323.0
1110.0,tlshoria_square2,56,56,0.0,11214.0
1110.0,tlshoria_square3,23,17,0.15,1337.0
1110.0,tlslasilky_square,1,0,27.03,0.0
1110.0,tlslasilky_square2,1,1,23.15,21.0
1110.0,tlslasilky_square3,1,0,24.98,0.0
1110.0,tlsmoomen,0,0,22.22,0.0
1110.0,tlsmoomen2,0,0,25.0,0.0
1110.0,tlsmoomen3,6,5,9.34,97.0
1110.0,tlsnasser_square,58,26,12.44,536.0
1111.0,tlshoria_square1,23,14,0.05,336.0
1111.0,tlshoria_square2,56,55,0.0,11084.0
1111.0,tlshoria_square3,23,18,0.11,1338.0
1111.0,tlslasilky_square,1,0,27.04,0.0
1111.0,tlslasilky_square2,1,1,23.15,22.0
1111.0,tlslasilky_square3,0,0,27.78,0.0
1111.0,tlsmoomen,0,0,22.22,0.0
1111.0,tlsmoomen2,0,0,25.0,0.0
1111.0,tlsmoomen3,6,5,9.28,102.0
1111.0,tlsnasser_square,57,26,12.61,562.0
1112.0,tlshoria_square1,23,16,0.05,352.0
1112.0,tlshoria_square2,56,55,0.0,11139.0
1112.0,tlshoria_square3,23,19,0.13,1357.0
1112.0,tlslasilky_square,0,0,27.78,0.0
1112.0,tlslasilky_square2,1,1,23.15,23.0
1112.0,tlslasilky_square3,1,0,24.79,0.0
1112.0,tlsmoomen,0,0,22.22,0.0
1112.0,tlsmoomen2,0,0,25.0,0.0
1112.0,tlsmoomen3,6,5,9.27,107.0
1112.0,tlsnasser_square,58,27,12.78,589.0
1113.0,tlshoria_square1,23,16,0.04,367.0
1113.0,tlshoria_square2,56,55,0.0,11194.0
1113.0,tlshoria_square3,23,20,0.09,1377.0
1113.0,tlslasilky_square,0,0,27.78,0.0
1113.0,tlslasilky_square2,1,1,23.15,24.0
1113.0,tlslasilky_square3,0,0,27.78,0.0
1113.0,tlsmoomen,0,0,22.22,0.0
1113.0,tlsmoomen2,0,0,25.0,0.0
1113.0,tlsmoomen3,6,6,9.26,113.0
1113.0,tlsnasser_square,60,27,12.2,616.0
1114.0,tlshoria_square1,23,17,0.04,384.0
1114.0,tlshoria_square2,56,55,0.01,11249.0
1114.0,tlshoria_square3,23,20,0.06,1397.0
1114.0,tlslasilky_square,1,0,27.52,0.0
1114.0,tlslasilky_square2,1,1,23.15,25.0
1114.0,tlslasilky_square3,0,0,27.78,0.0
1114.0,tlsmoomen,0,0,22.22,0.0
1114.0,tlsmoomen2,0,0,25.0,0.0
1114.0,tlsmoomen3,6,6,9.26,119.0
1114.0,tlsnasser_square,58,27,13.02,643.0
1115.0,tlshoria_square1,23,18,0.03,402.0
1115.0,tlshoria_square2,56,53,0.01,10930.0
1115.0,tlshoria_square3,23,22,0.04,1419.0
1115.0,tlslasilky_square,1,0,27.43,0.0
1115.0,tlslasilky_square2,1,1,23.15,26.0
1115.0,tlslasilky_square3,0,0,27.78,0.0
1115.0,tlsmoomen,1,0,20.36,0.0
1115.0,tlsmoomen2,0,0,25.0,0.0
1115.0,tlsmoomen3,6,6,9.26,125.0
1115.0,tlsnasser_square,59,27,13.04,670.0
1116.0,tlshoria_square1,23,19,0.02,421.0
1116.0,tlshoria_square2,56,54,0.01,10984.0
1116.0,tlshoria_square3,23,21,0.02,1439.0
1116.0,tlslasilky_square,0,0,27.78,0.0
1116.0,tlslasilky_square2,1,1,23.15,27.0
1116.0,tlslasilky_square3,1,0,24.77,0.0
1116.0,tlsmoomen,1,0,20.76,0.0
1116.0,tlsmoomen2,0,0,25.0,0.0
1116.0,tlsmoomen3,6,6,9.26,131.0
1116.0,tlsnasser_square,58,28,12.9,698.0
1117.0,tlshoria_square1,23,20,0.02,441.0
1117.0,tlshoria_square2,56,53,0.01,11036.0
1117.0,tlshoria_square3,23,22,0.01,1461.0
1117.0,tlslasilky_square,0,0,27.78,0.0
1117.0,tlslasilky_square2,1,1,23.15,28.0
1117.0,tlslasilky_square3,0,0,27.78,0.0
1117.0,tlsmoomen,0,0,22.22,0.0
1117.0,tlsmoomen2,0,0,25.0,0.0
1117.0,tlsmoomen3,6,6,9.26,137.0
1117.0,tlsnasser_square,59,28,12.68,726.0
1118.0,tlshoria_square1,23,21,0.02,462.0
1118.0,tlshoria_square2,56,52,0.01,10902.0
1118.0,tlshoria_square3,23,23,0.0,1484.0
1118.0,tlslasilky_square,0,0,27.78,0.0
1118.0,tlslasilky_square2,1,1,23.15,29.0
1118.0,tlslasilky_square3,1,0,24.7,0.0
1118.0,tlsmoomen,0,0,22.22,0.0
1118.0,tlsmoomen2,0,0,25.0,0.0
1118.0,tlsmoomen3,6,6,9.26,143.0
1118.0,tlsnasser_square,58,25,12.53,684.0
1119.0,tlshoria_square1,23,21,0.01,481.0
1119.0,tlshoria_square2,56,52,0.01,10954.0
1119.0,tlshoria_square3,23,23,0.0,1507.0
1119.0,tlslasilky_square,0,0,27.78,0.0
1119.0,tlslasilky_square2,1,1,23.15,30.0
1119.0,tlslasilky_square3,0,0,27.78,0.0
1119.0,tlsmoomen,0,0,22.22,0.0
1119.0,tlsmoomen2,0,0,25.0,0.0
1119.0,tlsmoomen3,6,6,9.26,149.0
1119.0,tlsnasser_square,58,27,12.46,711.0
1120.0,tlshoria_square1,23,21,0.01,500.0
1120.0,tlshoria_square2,56,52,0.01,10820.0
1120.0,tlshoria_square3,23,23,0.0,1530.0
1120.0,tlslasilky_square,0,0,27.78,0.0
1120.0,tlslasilky_square2,1,1,23.15,31.0
1120.0,tlslasilky_square3,1,0,24.16,0.0
1120.0,tlsmoomen,0,0,22.22,0.0
1120.0,tlsmoomen2,2,0,18.75,0.0
1120.0,tlsmoomen3,6,6,9.26,155.0
1120.0,tlsnasser_square,59,28,12.48,739.0
1121.0,tlshoria_square1,23,22,0.01,520.0
1121.0,tlshoria_square2,56,53,0.01,10872.0
1121.0,tlshoria_square3,23,21,0.05,1502.0
1121.0,tlslasilky_square,0,0,27.78,0.0
1121.0,tlslasilky_square2,1,1,23.15,32.0
1121.0,tlslasilky_square3,1,0,23.54,0.0
1121.0,tlsmoomen,0,0,22.22,0.0
1121.0,tlsmoomen2,2,0,16.69,0.0
1121.0,tlsmoomen3,6,6,9.26,161.0
1121.0,tlsnasser_square,58,29,12.55,768.0
1122.0,tlshoria_square1,23,22,0.01,541.0
1122.0,tlshoria_square2,56,52,0.01,10738.0
1122.0,tlshoria_square3,23,19,0.05,1475.0
1122.0,tlslasilky_square,0,0,27.78,0.0
1122.0,tlslasilky_square2,1,1,23.15,33.0
1122.0,tlslasilky_square3,1,0,23.25,0.0
1122.0,tlsmoomen,0,0,22.22,0.0
1122.0,tlsmoomen2,1,1,19.46,1.0
1122.0,tlsmoomen3,6,6,9.26,167.0
1122.0,tlsnasser_square,60,29,12.59,797.0
1123.0,tlshoria_square1,23,23,0.01,564.0
1123.0,tlshoria_square2,56,50,0.01,10604.0
1123.0,tlshoria_square3,23,19,0.06,1477.0
1123.0,tlslasilky_square,0,0,27.78,0.0
1123.0,tlslasilky_square2,1,1,23.15,34.0
1123.0,tlslasilky_square3,2,1,23.29,1.0
1123.0,tlsmoomen,0,0,22.22,0.0
1123.0,tlsmoomen2,1,1,19.45,2.0
1123.0,tlsmoomen3,6,6,9.26,173.0
1123.0,tlsnasser_square,59,29,12.55,826.0
1124.0,tlshoria_square1,23,23,0.0,587.0
1124.0,tlshoria_square2,56,54,0.01,10658.0
1124.0,tlshoria_square3,23,19,0.05,1479.0
1124.0,tlslasilky_square,1,0,26.69,0.0
1124.0,tlslasilky_square2,1,1,23.15,35.0
1124.0,tlslasilky_square3,2,2,23.15,3.0
1124.0,tlsmoomen,0,0,22.22,0.0
1124.0,tlsmoomen2,2,1,16.03,3.0
1124.0,tlsmoomen3,6,6,9.26,179.0
1124.0,tlsnasser_square,60,29,12.52,855.0
1125.0,tlshoria_square1,23,23,0.0,610.0
1125.0,tlshoria_square2,56,53,0.01,10709.0
1125.0,tlshoria_square3,23,19,0.05,1453.0
1125.0,tlslasilky_square,1,0,25.94,0.0
1125.0,tlslasilky_square2,1,1,23.15,36.0
1125.0,tlslasilky_square3,2,2,23.15,5.0
1125.0,tlsmoomen,1,0,22.48,0.0
1125.0,tlsmoomen2,2,1,14.91,4.0
1125.0,tlsmoomen3,6,6,9.26,185.0
1125.0,tlsnasser_square,60,30,8.8,885.0
1126.0,tlshoria_square1,21,21,0.0,523.0
1126.0,tlshoria_square2,56,51,0.01,10576.0
1126.0,tlshoria_square3,21,15,0.08,1056.0
1126.0,tlslasilky_square,1,0,25.19,0.0
1126.0,tlslasilky_square2,0,0,27.78,0.0
1126.0,tlslasilky_square3,2,2,23.15,7.0
1126.0,tlsmoomen,1,0,21.52,0.0
1126.0,tlsmoomen2,1,0,19.35,0.0
1126.0,tlsmoomen3,5,5,9.26,141.0
1126.0,tlsnasser_square,59,29,8.05,863.0
1127.0,tlshoria_square1,21,19,0.4,434.0
1127.0,tlshoria_square2,56,51,0.01,10446.0
1127.0,tlshoria_square3,21,13,0.22,726.0
1127.0,tlslasilky_square,1,0,24.44,0.0
1127.0,tlslasilky_square2,0,0,27.78,0.0
1127.0,tlslasilky_square3,2,2,23.15,9.0
1127.0,tlsmoomen,0,0,22.22,0.0
1127.0,tlsmoomen2,1,0,18.4,0.0
1127.0,tlsmoomen3,5,4,9.51,98.0
1127.0,tlsnasser_square,60,26,7.94,789.0
1128.0,tlshoria_square1,21,17,0.46,338.0
1128.0,tlshoria_square2,56,51,0.02,10449.0
1128.0,tlshoria_square3,20,12,0.54,421.0
1128.0,tlslasilky_square,1,0,23.69,0.0
1128.0,tlslasilky_square2,0,0,27.78,0.0
1128.0,tlslasilky_square3,2,2,23.15,11.0
1128.0,tlsmoomen,0,0,22.22,0.0
1128.0,tlsmoomen2,1,0,18.21,0.0
1128.0,tlsmoomen3,5,3,9.94,55.0
1128.0,tlsnasser_square,59,26,7.9,766.0
1129.0,tlshoria_square1,21,15,0.42,250.0
1129.0,tlshoria_square2,55,49,0.03,10180.0
1129.0,tlshoria_square3,20,10,0.71,82.0
1129.0,tlslasilky_square,1,0,23.2,0.0
1129.0,tlslasilky_square2,0,0,27.78,0.0
1129.0,tlslasilky_square3,2,2,23.15,13.0
1129.0,tlsmoomen,0,0,22.22,0.0
1129.0,tlsmoomen2,1,0,18.15,0.0
1129.0,tlsmoomen3,5,3,9.78,58.0
1129.0,tlsnasser_square,60,25,6.55,713.0
1130.0,tlshoria_square1,21,15,0.18,265.0
1130.0,tlshoria_square2,55,50,0.03,10230.0
1130.0,tlshoria_square3,20,11,0.61,81.0
1130.0,tlslasilky_square,1,1,23.16,1.0
1130.0,tlslasilky_square2,0,0,27.78,0.0
1130.0,tlslasilky_square3,2,2,23.15,15.0
1130.0,tlsmoomen,0,0,22.22,0.0
1130.0,tlsmoomen2,1,1,18.07,1.0
1130.0,tlsmoomen3,6,4,9.51,62.0
1130.0,tlsnasser_square,59,25,6.17,670.0
1131.0,tlshoria_square1,21,17,0.13,282.0
1131.0,tlshoria_square2,55,49,0.08,9823.0
1131.0,tlshoria_square3,20,12,0.42,92.0
1131.0,tlslasilky_square,1,1,23.15,2.0
1131.0,tlslasilky_square2,0,0,27.78,0.0
1131.0,tlslasilky_square3,2,2,23.15,17.0
1131.0,tlsmoomen,0,0,22.22,0.0
1131.0,tlsmoomen2,2,1,19.65,2.0
1131.0,tlsmoomen3,5,3,9.58,64.0
1131.0,tlsnasser_square,58,24,5.64,646.0
1132.0,tlshoria_square1,21,18,0.06,300.0
1132.0,tlshoria_square2,55,49,0.11,9416.0
1132.0,tlshoria_square3,21,13,0.32,105.0
1132.0,tlslasilky_square,1,1,23.15,3.0
1132.0,tlslasilky_square2,0,0,27.78,0.0
1132.0,tlslasilky_square3,2,2,23.15,19.0
1132.0,tlsmoomen,0,0,22.22,0.0
1132.0,tlsmoomen2,2,1,19.1,3.0
1132.0,tlsmoomen3,5,3,9.69,67.0
1132.0,tlsnasser_square,59,23,5.71,621.0
1133.0,tlshoria_square1,21,18,0.05,318.0
1133.0,tlshoria_square2,54,45,0.19,8960.0
1133.0,tlshoria_square3,21,14,0.29,96.0
1133.0,tlslasilky_square,1,1,23.15,4.0
1133.0,tlslasilky_square2,0,0,27.78,0.0
1133.0,tlslasilky_square3,2,2,23.15,21.0
1133.0,tlsmoomen,0,0,22.22,0.0
1133.0,tlsmoomen2,4,1,15.53,4.0
1133.0,tlsmoomen3,5,3,10.15,70.0
1133.0,tlsnasser_square,59,24,5.97,584.0
1134.0,tlshoria_square1,21,20,0.02,338.0
1134.0,tlshoria_square2,54,45,0.27,8647.0
1134.0,tlshoria_square3,21,15,0.08,88.0
1134.0,tlslasilky_square,1,1,23.15,5.0
1134.0,tlslasilky_square2,0,0,27.78,0.0
1134.0,tlslasilky_square3,2,2,23.15,23.0
1134.0,tlsmoomen,0,0,22.22,0.0
1134.0,tlsmoomen2,4,1,14.01,5.0
1134.0,tlsmoomen3,5,4,9.72,74.0
1134.0,tlsnasser_square,60,21,5.93,557.0
1135.0,tlshoria_square1,21,20,0.17,354.0
1135.0,tlshoria_square2,53,42,0.35,8464.0
1135.0,tlshoria_square3,21,16,0.09,100.0
1135.0,tlslasilky_square,1,1,23.15,6.0
1135.0,tlslasilky_square2,0,0,27.78,0.0
1135.0,tlslasilky_square3,2,2,23.15,25.0
1135.0,tlsmoomen,0,0,22.22,0.0
1135.0,tlsmoomen2,4,1,12.58,6.0
1135.0,tlsmoomen3,6,4,9.67,78.0
1135.0,tlsnasser_square,58,19,5.99,480.0
1136.0,tlshoria_square1,21,18,0.26,366.0
1136.0,tlshoria_square2,52,43,0.55,8206.0
1136.0,tlshoria_square3,21,15,0.1,113.0
1136.0,tlslasilky_square,1,1,23.15,7.0
